status,distance,duration,distance_from_start,duration_from_start,location,stop_id,trip_id
travelling,0.6036526070709888,75.0,23.315329012599165,3381.0,"LINESTRING (36.804738094537235 -1.2120393521404615, 36.804676 -1.212011, 36.803097 -1.211201, 36.79992783678126 -1.2095174894824272)",,1107D110
at_stop,0.0,20.0,23.315329012599165,3381.0,POINT (36.79986477 -1.209636211),0100MOU,1107D110
travelling,0.32587819046134536,45.0,23.64120720306051,3446.0,"LINESTRING (36.79992783678126 -1.2095174894824272, 36.7999237776 -1.20951533318, 36.79734566842418 -1.208127938370615)",,1107D110
at_stop,0.0,20.0,23.64120720306051,3446.0,POINT (36.79728448 -1.208241641),0110WRS,1107D110
travelling,0.7744776599331084,93.0,24.41568486299362,3559.0,"LINESTRING (36.79734566842418 -1.208127938370615, 36.7973220348 -1.20811522007, 36.796944 -1.207921, 36.79649 -1.207609, 36.7953640223 -1.20729982853, 36.7942160368 -1.20704233646, 36.7929768562 -1.20681166649, 36.7917752266 -1.20653808117, 36.7912387848 -1.20636105537, 36.7907130718 -1.20617330074)",,1107D110
at_stop,0.0,20.0,24.41568486299362,3559.0,POINT (36.79068089 -1.206232309),0100AAA,1107D110
travelling,0.5616070587059693,70.0,24.97729192169959,3649.0,"LINESTRING (36.7907130718 -1.20617330074, 36.7894846201 -1.20550274849, 36.7884814739 -1.20503604412, 36.7879933119 -1.20484292507, 36.7874729633 -1.20469272137, 36.7865180969 -1.20448350906, 36.786020277327964 -1.2044320104893755)",,1107D110
at_stop,0.0,20.0,24.97729192169959,3649.0,POINT (36.78601384 -1.204494238),0100AMY,1107D110
travelling,0.39016861054964075,52.0,25.36746053224923,3721.0,"LINESTRING (36.786020277327964 -1.2044320104893755, 36.7858958244 -1.20441913605, 36.785466671 -1.20442450047, 36.7847371101 -1.20440840721, 36.7837607861 -1.20449960232, 36.782548073393016 -1.2047655480682007)",,1107D110
at_stop,0.0,20.0,25.36746053224923,3721.0,POINT (36.78255916 -1.204816103),0100ASW,1107D110
travelling,0.6190327350699022,32.0,25.98649326731913,3773.0,"LINESTRING (36.782548073393016 -1.2047655480682007, 36.7825376987 -1.20476782322, 36.7810463905 -1.20517015457, 36.7801988125 -1.20533108711, 36.7800539732 -1.20542764664, 36.7799735069 -1.20558857918, 36.7800056934 -1.20581388474, 36.780102253 -1.20599091053, 36.7802900076 -1.20611965656, 36.7823445797 -1.20665073395, 36.78236154940913 -1.2066523464562962)",,1107D110
at_stop,0.0,20.0,25.98649326731913,3773.0,POINT (36.78235799 -1.206689805),0110RTC,1107D110
travelling,0.3939554310696158,52.0,26.380448698388747,3845.0,"LINESTRING (36.78236154940913 -1.2066523464562962, 36.7835301161 -1.20676338673, 36.7844259739 -1.20681166649, 36.7849087715 -1.20686531067, 36.7853271961 -1.20696187019, 36.7858530801747 -1.2071366942148098)",,1107D110
at_terminal,0.0,20.0,26.380448698388747,3845.0,POINT (36.785845 -1.207161),0212RUS,1107D110
at_terminal,0.0,20.0,0.0,0.0,POINT (36.643534 -1.108043),0113LMD,10114110
travelling,6.337902298555968,559.0,6.337902298555968,579.0,"LINESTRING (36.643556371302246 -1.1080366901452459, 36.6436743736 -1.10845506191, 36.6436260939 -1.1085999012, 36.6435992718 -1.1087501049, 36.6436368227 -1.10882520676, 36.6435992718 -1.10903978348, 36.6435188055 -1.10965132713, 36.6434651613 -1.10974788666, 36.643536 -1.109804, 36.643536 -1.109804, 36.643738 -1.109996, 36.643837 -1.110281, 36.643633 -1.112006, 36.6434115171 -1.11320257187, 36.643429 -1.113731, 36.643417 -1.116267, 36.643177 -1.119195, 36.64323 -1.119484, 36.643482 -1.120137, 36.643482 -1.120137, 36.642715 -1.120545, 36.642406 -1.120931, 36.641724 -1.12312, 36.641678 -1.123724, 36.641747 -1.124311, 36.641953 -1.124935, 36.644306 -1.128666, 36.644451 -1.128932, 36.644642 -1.129539, 36.644665 -1.130244, 36.644627 -1.130507, 36.644386 -1.131264, 36.6435402632 -1.1332064867, 36.645279 -1.133949, 36.646748 -1.134566, 36.647903 -1.134831, 36.648556 -1.134881, 36.649223 -1.134848, 36.649967 -1.134698, 36.652081 -1.133964, 36.653091 -1.133773, 36.653835 -1.133771, 36.654621 -1.133853, 36.655697 -1.134119, 36.656055 -1.134271, 36.656918 -1.134838, 36.657776 -1.135479, 36.658466 -1.136313, 36.658794 -1.136879, 36.65963 -1.138691, 36.661781 -1.143689, 36.662754 -1.145138, 36.663502 -1.145878, 36.664322 -1.146538, 36.6656055 -1.1476855, 36.665714486033245 -1.1477829378442939)",,10114110
at_stop,0.0,20.0,6.337902298555968,579.0,POINT (36.665794 -1.147694),0110SPU,10114110
travelling,0.4381450799761964,57.0,6.776047378532165,656.0,"LINESTRING (36.665714486033245 -1.1477829378442939, 36.666889 -1.148833, 36.667225 -1.149206, 36.667767 -1.149981, 36.6681951284 -1.15074276924, 36.66821846867567 -1.1507922506245944)",,10114110
at_stop,0.0,20.0,6.776047378532165,656.0,POINT (36.668272 -1.150767),0110BUK,10114110
travelling,0.724822602275068,84.0,7.5008699808072326,760.0,"LINESTRING (36.66821846867567 -1.1507922506245944, 36.6687315702 -1.15188002586, 36.6691929102 -1.15265250206, 36.669743 -1.153305, 36.67067 -1.154006, 36.671597 -1.154463, 36.67293974291493 -1.1547784160455532)",,10114110
at_stop,0.0,20.0,7.5008699808072326,760.0,POINT (36.67294264 -1.154766083),0110OLB,10114110
travelling,0.18105874390836446,29.0,7.681928724715597,809.0,"LINESTRING (36.67293974291493 -1.1547784160455532, 36.672955 -1.154782, 36.673756 -1.154803, 36.674563837082275 -1.1547453095465774)",,10114110
at_stop,0.0,20.0,7.681928724715597,809.0,POINT (36.67456269 -1.154729247),0100BKK,10114110
travelling,3.3583211742503036,368.0,11.0402498989659,1197.0,"LINESTRING (36.674563837082275 -1.1547453095465774, 36.6745734215 -1.15474462509, 36.676243 -1.154651, 36.677151 -1.15473, 36.678364 -1.155029, 36.679485 -1.155571, 36.680775 -1.156508, 36.693298 -1.16615, 36.695141 -1.167519, 36.6967284679 -1.16837561131, 36.7001831532 -1.16951823235, 36.70018603344438 -1.1695193035153117)",,10114110
at_stop,0.0,20.0,11.0402498989659,1197.0,POINT (36.70019388 -1.169498205),0100EIO,10114110
travelling,0.15249402839763698,26.0,11.192743927363537,1243.0,"LINESTRING (36.70018603344438 -1.1695193035153117, 36.70147126848767 -1.1699972835107086)",,10114110
at_stop,0.0,20.0,11.192743927363537,1243.0,POINT (36.7014733 -1.169991821),0100LDL,10114110
travelling,0.7347567647600193,89.0,11.927500692123557,1352.0,"LINESTRING (36.70147126848767 -1.1699972835107086, 36.7014813423 -1.17000102997, 36.702591 -1.170246, 36.70388 -1.170357, 36.7079937458 -1.17064476013, 36.708029934665966 -1.1706552116165345)",,10114110
at_stop,0.0,20.0,11.927500692123557,1352.0,POINT (36.70802593 -1.170669078),0100OTS,10114110
travelling,0.6577407513523723,80.0,12.58524144347593,1452.0,"LINESTRING (36.708029934665966 -1.1706552116165345, 36.709435 -1.171061, 36.710175 -1.171392, 36.711212 -1.172109, 36.7123335 -1.173142, 36.71296040077362 -1.1737345012239766)",,10114110
at_stop,0.0,20.0,12.58524144347593,1452.0,POINT (36.71296388 -1.17373082),0100CAR,10114110
travelling,0.683580544404582,83.0,13.268821987880512,1555.0,"LINESTRING (36.71296040077362 -1.1737345012239766, 36.7129719257 -1.17374539375, 36.714104 -1.174683, 36.714985 -1.175241, 36.716423 -1.175906, 36.71838035207668 -1.1764726019169331)",,10114110
at_stop,0.0,20.0,13.268821987880512,1555.0,POINT (36.718384 -1.17646),0110FRM,10114110
travelling,0.48738001527571106,62.0,13.756202003156224,1637.0,"LINESTRING (36.71838035207668 -1.1764726019169331, 36.720413 -1.177061, 36.721081 -1.177324, 36.72243937256261 -1.178068702947468)",,10114110
at_stop,0.0,20.0,13.756202003156224,1637.0,POINT (36.7224589 -1.178033084),0100STI,10114110
travelling,0.21078918904494226,33.0,13.966991192201165,1690.0,"LINESTRING (36.72243937256261 -1.178068702947468, 36.7224401236 -1.17806911469, 36.724045155436464 -1.1790794953847998)",,10114110
at_stop,0.0,20.0,13.966991192201165,1690.0,POINT (36.72405213 -1.179068416),0100KMU,10114110
travelling,0.17939065473325685,29.0,14.146381846934423,1739.0,"LINESTRING (36.724045155436464 -1.1790794953847998, 36.7240762711 -1.17909908295, 36.725394295499726 -1.1799671793931066)",,10114110
at_stop,0.0,20.0,14.146381846934423,1739.0,POINT (36.725401 -1.179957),0100MCY,10114110
travelling,0.212232783381857,33.0,14.35861463031628,1792.0,"LINESTRING (36.725394295499726 -1.1799671793931066, 36.7254120111 -1.1799788475, 36.7263320089 -1.18055284023, 36.727006562387494 -1.1809919613907307)",,10114110
at_stop,0.0,20.0,14.35861463031628,1792.0,POINT (36.727015 -1.180979),0110KAU,10114110
travelling,0.07499257541201734,18.0,14.433607205728297,1830.0,"LINESTRING (36.727006562387494 -1.1809919613907307, 36.7270159721 -1.18099808693, 36.727561162922484 -1.1813771243580453)",,10114110
at_stop,0.0,20.0,14.433607205728297,1830.0,POINT (36.7275551 -1.181385845),0110ACG,10114110
travelling,0.13331303807501876,24.0,14.566920243803315,1874.0,"LINESTRING (36.727561162922484 -1.1813771243580453, 36.727579236 -1.18138968945, 36.72858408019317 -1.1820043547711798)",,10114110
at_stop,0.0,20.0,14.566920243803315,1874.0,POINT (36.72858506 -1.182002753),0100XAM,10114110
travelling,0.23024310897680503,35.0,14.79716335278012,1929.0,"LINESTRING (36.72858408019317 -1.1820043547711798, 36.7285877466 -1.18200659752, 36.730296742685134 -1.1831723015961588)",,10114110
at_stop,0.0,20.0,14.79716335278012,1929.0,POINT (36.73027486 -1.183204383),0100JOA,10114110
travelling,0.41867631901394287,55.0,15.215839671794061,2004.0,"LINESTRING (36.730296742685134 -1.1831723015961588, 36.7303258181 -1.1831921339, 36.732784 -1.1848, 36.7333620787 -1.18531107903, 36.73338142175808 -1.1853280399388455)",,10114110
at_stop,0.0,20.0,15.215839671794061,2004.0,POINT (36.73338085 -1.185328692),0100ARI,10114110
travelling,0.1564832916596124,27.0,15.372322963453673,2051.0,"LINESTRING (36.73338142175808 -1.1853280399388455, 36.734441565508476 -1.186257624156265)",,10114110
at_stop,0.0,20.0,15.372322963453673,2051.0,POINT (36.73443764 -1.186262101),0100IKW,10114110
travelling,0.10357732148758222,21.0,15.475900284941256,2092.0,"LINESTRING (36.734441565508476 -1.186257624156265, 36.7344510555 -1.18626594543, 36.735137701 -1.18684530258, 36.735154471304575 -1.1868597448732392)",,10114110
at_stop,0.0,20.0,15.475900284941256,2092.0,POINT (36.73514843 -1.18686676),0100ITS,10114110
travelling,0.302306570145431,42.0,15.778206855086687,2154.0,"LINESTRING (36.735154471304575 -1.1868597448732392, 36.73721836768031 -1.1886371363652224)",,10114110
at_stop,0.0,20.0,15.778206855086687,2154.0,POINT (36.73722178 -1.188633174),0100APC,10114110
travelling,0.2748256556729982,40.0,16.053032510759685,2214.0,"LINESTRING (36.73721836768031 -1.1886371363652224, 36.7372244596 -1.18864238262, 36.73908264627181 -1.1902669686069878)",,10114110
at_stop,0.0,20.0,16.053032510759685,2214.0,POINT (36.73913687 -1.190204948),0100ESN,10114110
travelling,0.5660544923638975,71.0,16.619087003123582,2305.0,"LINESTRING (36.73908264627181 -1.1902669686069878, 36.739102006 -1.19028389454, 36.740093 -1.190981, 36.740833 -1.191378, 36.741695 -1.191768, 36.7425781488 -1.19201123714, 36.7436939478 -1.19222581387, 36.74371001160242 -1.1922273810701596)",,10114110
at_stop,0.0,20.0,16.619087003123582,2305.0,POINT (36.7437 -1.19233),0100NDT,10114110
travelling,0.16972726408519095,28.0,16.78881426720877,2353.0,"LINESTRING (36.74371001160242 -1.1922273810701596, 36.74522791167092 -1.1923754688745074)",,10114110
at_stop,0.0,20.0,16.78881426720877,2353.0,POINT (36.74523085 -1.192345351),0100UMT,10114110
travelling,0.1823612530673733,29.0,16.971175520276145,2402.0,"LINESTRING (36.74522791167092 -1.1923754688745074, 36.7452335358 -1.19237601757, 36.746494 -1.192523, 36.7468482256 -1.19260668755, 36.74684835475136 -1.1926067191738432)",,10114110
at_stop,0.0,20.0,16.971175520276145,2402.0,POINT (36.74685 -1.1926),0110NSG,10114110
travelling,0.1430470355035698,25.0,17.114222555779715,2447.0,"LINESTRING (36.74684835475136 -1.1926067191738432, 36.74736 -1.192732, 36.7480605841 -1.19299829006, 36.74806971127802 -1.1930020121644407)",,10114110
at_stop,0.0,20.0,17.114222555779715,2447.0,POINT (36.74807936 -1.192978352),0110GAC,10114110
travelling,0.21127674336218213,33.0,17.325499299141896,2500.0,"LINESTRING (36.74806971127802 -1.1930020121644407, 36.748489 -1.193173, 36.749107 -1.193496, 36.7497181892 -1.19386196136, 36.74974943841388 -1.193884476210195)",,10114110
at_stop,0.0,20.0,17.325499299141896,2500.0,POINT (36.74975574 -1.19387573),0100HYD,10114110
travelling,0.4515889555342302,59.0,17.777088254676126,2579.0,"LINESTRING (36.74974943841388 -1.193884476210195, 36.75304881010046 -1.196261651506665)",,10114110
at_stop,0.0,20.0,17.777088254676126,2579.0,POINT (36.75305 -1.19626),0100CTC,10114110
travelling,0.318151018806909,44.0,18.095239273483035,2643.0,"LINESTRING (36.75304881010046 -1.196261651506665, 36.7530575946 -1.19626798068, 36.7553508282 -1.19789600372, 36.75538424034669 -1.1979208510020944)",,10114110
at_stop,0.0,20.0,18.095239273483035,2643.0,POINT (36.75537 -1.19794),0100ASD,10114110
travelling,0.13281179734496443,24.0,18.228051070828,2687.0,"LINESTRING (36.75538424034669 -1.1979208510020944, 36.75634401684912 -1.1986345985419524)",,10114110
at_stop,0.0,20.0,18.228051070828,2687.0,POINT (36.75634 -1.19864),0110AST,10114110
travelling,0.2303832125420031,35.0,18.45843428337,2742.0,"LINESTRING (36.75634401684912 -1.1986345985419524, 36.756397 -1.198674, 36.756916 -1.199015, 36.75816396650223 -1.1996180753983219)",,10114110
at_stop,0.0,20.0,18.45843428337,2742.0,POINT (36.75815105 -1.199644804),0100RYA,10114110
travelling,0.2863493377276195,41.0,18.744783621097618,2803.0,"LINESTRING (36.75816396650223 -1.1996180753983219, 36.758259 -1.199664, 36.760624707989784 -1.200369846834364)",,10114110
at_stop,0.0,20.0,18.744783621097618,2803.0,POINT (36.76059455 -1.200470924),0110COH,10114110
travelling,0.19107048974090904,30.0,18.935854110838527,2853.0,"LINESTRING (36.760624707989784 -1.200369846834364, 36.7606937885 -1.20039045811, 36.76226943305377 -1.2008652384057485)",,10114110
at_stop,0.0,20.0,18.935854110838527,2853.0,POINT (36.76228434 -1.200815767),0100EIL,10114110
travelling,0.5371261175226659,68.0,19.47298022836119,2941.0,"LINESTRING (36.76226943305377 -1.2008652384057485, 36.7623138428 -1.20087862015, 36.766908757017724 -1.202203665180459)",,10114110
at_stop,0.0,20.0,19.47298022836119,2941.0,POINT (36.76693 -1.20213),0100MFB,10114110
travelling,0.02845260871129387,13.0,19.501432837072485,2974.0,"LINESTRING (36.766908757017724 -1.202203665180459, 36.7669272423 -1.20220899582, 36.76715912973847 -1.202255373307694)",,10114110
at_stop,0.0,20.0,19.501432837072485,2974.0,POINT (36.76717132 -1.202194422),0100POA,10114110
travelling,0.24519635771766038,36.0,19.746629194790145,3030.0,"LINESTRING (36.76715912973847 -1.202255373307694, 36.7671954632 -1.20226264, 36.76927881981183 -1.202859380324038)",,10114110
at_stop,0.0,20.0,19.746629194790145,3030.0,POINT (36.7692849 -1.202838153),0100AL2,10114110
travelling,0.08114412569307476,18.0,19.82777332048322,3068.0,"LINESTRING (36.76927881981183 -1.202859380324038, 36.7693305016 -1.20287418365, 36.7699742317 -1.20305120945, 36.76998195099219 -1.2030534405533921)",,10114110
at_stop,0.0,20.0,19.82777332048322,3068.0,POINT (36.76999301 -1.203015178),0110LCM,10114110
travelling,0.29814539645744814,42.0,20.12591871694067,3130.0,"LINESTRING (36.76998195099219 -1.2030534405533921, 36.7725169659 -1.20378613472, 36.77255688258626 -1.2037972226886084)",,10114110
at_stop,0.0,20.0,20.12591871694067,3130.0,POINT (36.77257 -1.20375),0110PMT,10114110
travelling,0.09570819969971212,20.0,20.221626916640382,3170.0,"LINESTRING (36.77255688258626 -1.2037972226886084, 36.7733858429289 -1.2040274894546936)",,10114110
at_stop,0.0,20.0,20.221626916640382,3170.0,POINT (36.77340478 -1.203959316),0100GAO,10114110
travelling,0.18061326650863535,29.0,20.40224018314902,3219.0,"LINESTRING (36.7733858429289 -1.2040274894546936, 36.7733860016 -1.20402753353, 36.7749202251 -1.20446205139, 36.774948221327634 -1.204469121144214)",,10114110
at_stop,0.0,20.0,20.40224018314902,3219.0,POINT (36.77496046 -1.204420656),0100ILL,10114110
travelling,0.06526948546321892,17.0,20.467509668612237,3256.0,"LINESTRING (36.774948221327634 -1.204469121144214, 36.7754513025 -1.20459616184, 36.7755170463109 -1.2046127638118869)",,10114110
at_stop,0.0,20.0,20.467509668612237,3256.0,POINT (36.77553982 -1.20452258),0100NCE,10114110
travelling,0.12029103635539326,23.0,20.58780070496763,3299.0,"LINESTRING (36.7755170463109 -1.2046127638118869, 36.7759823799 -1.20473027229, 36.77656462125528 -1.2048805281343502)",,10114110
at_stop,0.0,20.0,20.58780070496763,3299.0,POINT (36.77656978 -1.204860538),0110LJA,10114110
travelling,0.13365440453846433,24.0,20.721455109506095,3343.0,"LINESTRING (36.77656462125528 -1.2048805281343502, 36.7766475677 -1.20490193367, 36.777677536 -1.20517015457, 36.77772684887807 -1.2051847059118848)",,10114110
at_stop,0.0,20.0,20.721455109506095,3343.0,POINT (36.77773386 -1.205160946),0110TUQ,10114110
travelling,0.2850267958494824,39.0,21.006481905355578,3402.0,"LINESTRING (36.77772684887807 -1.2051847059118848, 36.7780047655 -1.2052667141, 36.7788362503 -1.20533108711, 36.7795175314 -1.20534718037, 36.7797642946 -1.20539546013, 36.7799198627 -1.20548665524, 36.7799896002 -1.20561003685, 36.7800164223 -1.2057441473, 36.780040397645486 -1.2057855592581725)",,10114110
at_stop,0.0,20.0,21.006481905355578,3402.0,POINT (36.78005 -1.20578),0100SLG,10114110
travelling,0.07833261939087038,17.0,21.08481452474645,3439.0,"LINESTRING (36.780040397645486 -1.2057855592581725, 36.7800754309 -1.20584607124, 36.7801344395 -1.20598554611, 36.7802900076 -1.20606601238, 36.78058775205612 -1.2061481487952184)",,10114110
at_stop,0.0,20.0,21.08481452474645,3439.0,POINT (36.78059 -1.20614),0100RCN,10114110
travelling,0.14402563534820506,25.0,21.228840160094652,3484.0,"LINESTRING (36.78058775205612 -1.2061481487952184, 36.7806011438 -1.20615184307, 36.781204 -1.206326, 36.7818188667 -1.20650053024, 36.78183291656622 -1.2065022864731416)",,10114110
at_stop,0.0,20.0,21.228840160094652,3484.0,POINT (36.78183764 -1.206464499),0100UBP,10114110
travelling,0.02518206383982149,12.0,21.254022223934474,3516.0,"LINESTRING (36.78183291656622 -1.2065022864731416, 36.78205745576633 -1.2065303538709746)",,10114110
at_stop,0.0,20.0,21.254022223934474,3516.0,POINT (36.78206 -1.20651),0100RRD,10114110
travelling,0.15505776461569146,26.0,21.409079988550165,3562.0,"LINESTRING (36.78205745576633 -1.2065303538709746, 36.7820763588 -1.20653271675, 36.7832136154 -1.20667219162, 36.78344135191248 -1.2066909564269863)",,10114110
at_stop,0.0,20.0,21.409079988550165,3562.0,POINT (36.78343892 -1.206720471),0100KTC,10114110
travelling,0.13376092237800064,24.0,21.542840910928167,3606.0,"LINESTRING (36.78344135191248 -1.2066909564269863, 36.78463920438396 -1.2067896558853237)",,10114110
at_stop,0.0,20.0,21.542840910928167,3606.0,POINT (36.78464 -1.20678),0100CBR,10114110
travelling,0.16125370231646152,27.0,21.704094613244628,3653.0,"LINESTRING (36.78463920438396 -1.2067896558853237, 36.784645915 -1.20679020882, 36.785751 -1.207093, 36.78601481837117 -1.2072299796494148)",,10114110
at_stop,0.0,20.0,21.704094613244628,3653.0,POINT (36.78602 -1.20722),0100RBJ,10114110
travelling,0.2748142114658295,39.0,21.97890882471046,3712.0,"LINESTRING (36.78601481837117 -1.2072299796494148, 36.7860460281 -1.20724618435, 36.786411 -1.207459, 36.7879074812 -1.20878577232, 36.787920274030775 -1.2087986182335748)",,10114110
at_stop,0.0,20.0,21.97890882471046,3712.0,POINT (36.78792626 -1.208792657),0100UEA,10114110
travelling,0.34832847390406824,48.0,22.327237298614527,3780.0,"LINESTRING (36.787920274030775 -1.2087986182335748, 36.7892003059 -1.21008396149, 36.79015805844389 -1.2110006674635028)",,10114110
at_stop,0.0,20.0,22.327237298614527,3780.0,POINT (36.79020882 -1.210947633),0100MRC,10114110
travelling,0.32834400813789594,45.0,22.655581306752424,3845.0,"LINESTRING (36.79015805844389 -1.2110006674635028, 36.790702343 -1.21152162552, 36.791645 -1.212335, 36.792431424890175 -1.2128847534207203)",,10114110
at_stop,0.0,20.0,22.655581306752424,3845.0,POINT (36.79242432 -1.212894917),0110REV,10114110
travelling,0.5484844531452806,69.0,23.204065759897706,3934.0,"LINESTRING (36.792431424890175 -1.2128847534207203, 36.7934435606 -1.21359229088, 36.7941177803 -1.21402614544, 36.794792 -1.21446, 36.7956275 -1.214876, 36.796463 -1.215292, 36.79668098327316 -1.2153694519322218)",,10114110
at_stop,0.0,20.0,23.204065759897706,3934.0,POINT (36.79668099 -1.215369433),0110LAR,10114110
travelling,0.31284405392748305,43.0,23.516909813825187,3997.0,"LINESTRING (36.79668098327316 -1.2153694519322218, 36.796736 -1.215389, 36.797009 -1.215486, 36.798088 -1.215749, 36.798557 -1.215959, 36.79928572318273 -1.21637870814464)",,10114110
at_stop,0.0,20.0,23.516909813825187,3997.0,POINT (36.79927468 -1.216397882),0100RRP,10114110
travelling,0.15232344248755414,26.0,23.66923325631274,4043.0,"LINESTRING (36.79928572318273 -1.21637870814464, 36.7993283272 -1.21640324593, 36.800335 -1.21703, 36.8004430187991 -1.2171129454266636)",,10114110
at_stop,0.0,20.0,23.66923325631274,4043.0,POINT (36.80043072 -1.217128962),0100S/R,10114110
travelling,0.23830366125157998,35.0,23.90753691756432,4098.0,"LINESTRING (36.8004430187991 -1.2171129454266636, 36.801132 -1.217642, 36.80151 -1.218146, 36.801726222 -1.21848464012, 36.80178445255803 -1.2187265206772777)",,10114110
at_stop,0.0,20.0,23.90753691756432,4098.0,POINT (36.80177 -1.21873),0100RES,10114110
travelling,0.24904064949738622,36.0,24.156577567061706,4154.0,"LINESTRING (36.80178445255803 -1.2187265206772777, 36.8017959595 -1.2187743187, 36.8018549681 -1.21900498867, 36.8018603325 -1.21923029423, 36.8018227816 -1.21966481209, 36.80141966366593 -1.2209033811190324)",,10114110
at_stop,0.0,20.0,24.156577567061706,4154.0,POINT (36.80144 -1.22091),0100RKH,10114110
travelling,1.1977622990263088,124.0,25.354339866088015,4298.0,"LINESTRING (36.80141966366593 -1.2209033811190324, 36.801411 -1.22093, 36.80138 -1.221487, 36.801491 -1.221945, 36.801796 -1.22253, 36.801968 -1.222715, 36.8023592234 -1.22301220894, 36.8028312922 -1.22328042984, 36.8035393953 -1.22362375259, 36.803871 -1.223889, 36.803993 -1.224019, 36.80431 -1.224511, 36.804993 -1.226454, 36.804985 -1.227185, 36.80476 -1.228001, 36.803989 -1.230043, 36.803983976244595 -1.2300579798245508)",,10114110
at_stop,0.0,20.0,25.354339866088015,4298.0,POINT (36.80399 -1.23006),0110VMT,10114110
travelling,0.4579555881039545,57.0,25.81229545419197,4375.0,"LINESTRING (36.803983976244595 -1.2300579798245508, 36.8033784628 -1.23186349869, 36.8031799793 -1.23219609261, 36.803062 -1.232625, 36.803158 -1.233347, 36.803406991591764 -1.233973244227584)",,10114110
at_stop,0.0,20.0,25.81229545419197,4375.0,POINT (36.80339 -1.23398),0100RRJ,10114110
travelling,0.870727821400231,103.0,26.6830232755922,4498.0,"LINESTRING (36.803406991591764 -1.233973244227584, 36.8034106493 -1.23398244381, 36.8035930395 -1.234395504, 36.803909 -1.234813, 36.804386 -1.235138, 36.808899 -1.23747, 36.8096548319 -1.23782336712, 36.80995211996248 -1.2380293314128594)",,10114110
at_stop,0.0,20.0,26.6830232755922,4498.0,POINT (36.80994987 -1.238032579),0110UNA,10114110
travelling,1.259751027880924,141.0,27.942774303473122,4659.0,"LINESTRING (36.80995211996248 -1.2380293314128594, 36.8104755878 -1.23839199543, 36.812176 -1.239704, 36.813126 -1.24054, 36.813461 -1.241199, 36.8136245012 -1.24183058739, 36.8137478828 -1.24244749546, 36.813988 -1.24374, 36.814182 -1.244025, 36.814724 -1.244626, 36.8150031567 -1.24515652657, 36.815786214494615 -1.2472446808147555)",,10114110
at_stop,0.0,20.0,27.942774303473122,4659.0,POINT (36.81577563 -1.24724865),0110AUK,10114110
travelling,0.9505970179569949,73.0,28.893371321430116,4752.0,"LINESTRING (36.815786214494615 -1.2472446808147555, 36.8157917261 -1.24725937843, 36.816116 -1.247946, 36.81649 -1.248356, 36.816704 -1.248486, 36.817013 -1.248585, 36.8175297976 -1.24865949154, 36.818714 -1.248972, 36.819607 -1.249119, 36.820629 -1.249408, 36.821072 -1.249597, 36.8211615086 -1.24967873096, 36.8213707209 -1.24987721443, 36.8214726448 -1.25002741814, 36.8214780092 -1.2501347065, 36.8214404583 -1.25021517277, 36.8213492632 -1.25025272369, 36.8212848902 -1.25024199486, 36.8212419748 -1.25020444393, 36.8209737539 -1.25032246113, 36.8201583624 -1.25047802925, 36.81984220439671 -1.2505388288629664)",,10114110
at_stop,0.0,20.0,28.893371321430116,4752.0,POINT (36.81984186 -1.250537038),0110MTS,10114110
travelling,1.4675133327254195,118.0,30.360884654155537,4890.0,"LINESTRING (36.81984220439671 -1.2505388288629664, 36.8196004629 -1.25058531761, 36.818192 -1.251198, 36.817673 -1.251528, 36.817616 -1.251741, 36.817646 -1.251861, 36.817806 -1.252044, 36.817993 -1.252084, 36.818527 -1.252087, 36.819378 -1.251991, 36.819695 -1.252051, 36.820084 -1.252279, 36.820538 -1.252678, 36.821648 -1.253378, 36.823166 -1.254466, 36.823956 -1.254867, 36.824978 -1.25514, 36.825523 -1.255465, 36.825718 -1.255609, 36.825859 -1.255802, 36.826275 -1.256655, 36.826313700247425 -1.2567224322493018)",,10114110
at_stop,0.0,20.0,30.360884654155537,4890.0,POINT (36.82633013 -1.256713003),0110AOA,10114110
travelling,0.14777972069898127,26.0,30.50866437485452,4936.0,"LINESTRING (36.826313700247425 -1.2567224322493018, 36.826935 -1.257805, 36.82697507333731 -1.2578812606466037)",,10114110
at_stop,0.0,20.0,30.50866437485452,4936.0,POINT (36.8269524 -1.257893175),0100VLU,10114110
travelling,0.18197117950020333,28.0,30.69063555435472,4984.0,"LINESTRING (36.82697507333731 -1.2578812606466037, 36.8270087242 -1.25794529915, 36.827095 -1.25824, 36.8271106482 -1.25849783421, 36.826697588 -1.25936686993, 36.8266794275894 -1.259407263084426)",,10114110
at_stop,0.0,20.0,30.69063555435472,4984.0,POINT (36.82673 -1.25943),0100TCP,10114110
travelling,0.46065844906011455,60.0,31.151294003414836,5064.0,"LINESTRING (36.8266794275894 -1.259407263084426, 36.825812459 -1.26133561134, 36.8255120516 -1.26209199429, 36.8249756098 -1.26318097115, 36.8249677443653 -1.2631986697817557)",,10114110
at_stop,0.0,20.0,31.151294003414836,5064.0,POINT (36.82506412 -1.2632415),0110OVL,10114110
travelling,0.4077228584268563,54.0,31.55901686184169,5138.0,"LINESTRING (36.8249677443653 -1.2631986697817557, 36.824097 -1.265158, 36.82324903793847 -1.2664409532856418)",,10114110
at_stop,0.0,20.0,31.55901686184169,5138.0,POINT (36.82319462 -1.266404986),0110AGK,10114110
